0.880887372014	34
0.88566552901	29
0.890784982935	34
0.892832764505	26
0.89590443686	29
0.891126279863	28
0.894880546075	34
0.876450511945	17
0.877815699659	16
0.899658703072	37
0.875085324232	35
0.892150170648	31
0.891126279863	29
0.884641638225	31
0.890102389078	29
0.892832764505	27
0.895221843003	22
0.890102389078	27
0.88976109215	20
0.895563139932	28
0.881228668942	18
0.895563139932	28
0.898293515358	21
0.89590443686	29
0.893515358362	29
0.890784982935	29
0.883959044369	15
0.876450511945	18
0.9	23
0.894880546075	29
0.892832764505	28
0.887372013652	34
0.884641638225	25
0.893515358362	20
0.876791808874	22
0.894880546075	21
0.892150170648	27
0.887372013652	20
0.891126279863	29
0.897269624573	28
0.890784982935	26
0.895221843003	19
0.889419795222	20
0.892491467577	27
0.887030716724	26
0.888737201365	28
0.866211604096	31
0.89180887372	22
0.88976109215	31
0.888737201365	16
