13.153641	0.675853	0.675853
5.2487426	0.753069	0.753069
3.6590548	0.801091	0.801091
2.762049	0.815728	0.815728
2.221072	0.826126	0.826126
1.8505592	0.826746	0.826746
1.5671359	0.843447	0.843447
1.3115894	0.85009	0.85009
1.1275584	0.852405	0.852405
0.99432385	0.858879	0.852405
0.8753888	0.860795	0.860795
0.77334493	0.861542	0.861542
0.70554364	0.86359	0.86359
0.62898976	0.863829	0.86359
0.56548357	0.864363	0.86359
0.5008912	0.867958	0.86359
0.456598	0.863988	0.86359
0.43368396	0.871749	0.86359
0.39127573	0.874726	0.86359
0.3558759	0.872509	0.86359
0.33690923	0.872065	0.872065
0.31295332	0.870727	0.872065
0.2800356	0.869521	0.872065
0.2752713	0.870018	0.872065
0.2693921	0.869057	0.872065
0.25474355	0.86974	0.872065
0.23393466	0.869885	0.872065
0.21901378	0.861055	0.872065
0.22484583	0.870549	0.872065
0.20401192	0.871034	0.872065
