13.46589	0.68338	0.68338
5.2106457	0.756598	0.756598
3.6313088	0.79589	0.79589
2.7891517	0.81383	0.81383
2.2372	0.826415	0.826415
1.8605134	0.828449	0.828449
1.537502	0.841467	0.841467
1.3078405	0.84744	0.84744
1.1273384	0.841468	0.84744
1.0397886	0.852337	0.852337
0.88721436	0.859961	0.859961
0.78237426	0.850663	0.859961
0.70981586	0.858494	0.858494
0.62819326	0.863446	0.858494
0.5791232	0.849141	0.858494
0.50751406	0.858824	0.858494
0.47823098	0.860691	0.858494
0.445207	0.858845	0.858494
0.39243045	0.861235	0.858494
0.36604875	0.85996	0.858494
0.3213688	0.856707	0.858494
0.3158484	0.857542	0.858494
0.3013276	0.858423	0.858423
0.2908744	0.863031	0.863031
0.26417008	0.861299	0.863031
0.25977784	0.860611	0.860611
0.24354604	0.86791	0.860611
0.22917281	0.863996	0.860611
0.21088763	0.863504	0.860611
0.20767255	0.866786	0.860611
