12.826748	0.670606	0.670606
5.3072963	0.761729	0.761729
3.6841283	0.784705	0.784705
2.8012452	0.817661	0.817661
2.2313962	0.833376	0.833376
1.8190093	0.835768	0.835768
1.5323776	0.844655	0.844655
1.3264059	0.848351	0.844655
1.128613	0.845518	0.845518
1.0036424	0.852234	0.852234
0.87747264	0.840652	0.852234
0.7622926	0.857846	0.857846
0.72088426	0.859399	0.857846
0.6207352	0.857906	0.857906
0.5515679	0.857907	0.857907
0.5074475	0.858567	0.858567
0.46546826	0.860821	0.858567
0.43469796	0.855012	0.858567
0.40147758	0.856707	0.858567
0.36437	0.859748	0.858567
0.3152937	0.860668	0.858567
0.30577525	0.859789	0.858567
0.29185328	0.860548	0.860548
0.2759092	0.861299	0.861299
0.250338	0.858194	0.861299
0.24439704	0.863881	0.861299
0.23067696	0.866607	0.866607
0.22205359	0.867179	0.866607
0.22552791	0.863814	0.866607
0.21169266	0.861863	0.866607
