12.001065	0.686643	0.686643
5.016906	0.76789	0.76789
3.4746068	0.801101	0.801101
2.6787422	0.820928	0.820928
2.1383145	0.829515	0.829515
1.7572562	0.837942	0.837942
1.5050744	0.844582	0.844582
1.2976257	0.841665	0.841665
1.0937939	0.850693	0.841665
0.9821547	0.85404	0.85404
0.8612243	0.846945	0.846945
0.7618939	0.854404	0.846945
0.6839111	0.859931	0.859931
0.6056411	0.858674	0.858674
0.5641884	0.861762	0.858674
0.49177715	0.862184	0.858674
0.47455674	0.862735	0.862735
0.42144582	0.86501	0.86501
0.38221303	0.86318	0.86318
0.35740346	0.863112	0.86318
0.334191	0.866786	0.86318
0.30494604	0.863437	0.86318
0.302571	0.873651	0.86318
0.27976462	0.869049	0.86318
0.2402868	0.872266	0.86318
0.23773716	0.871477	0.86318
0.23886393	0.85334	0.86318
0.2286181	0.868177	0.86318
0.21137369	0.869643	0.86318
0.20657238	0.865375	0.86318
