13.0121	0.677695	0.677695
5.1995473	0.758099	0.758099
3.6501265	0.791406	0.791406
2.759876	0.80699	0.80699
2.246637	0.817903	0.817903
1.8291517	0.828184	0.828184
1.5425507	0.837334	0.837334
1.3261646	0.842828	0.842828
1.1517332	0.851346	0.842828
0.99463046	0.855044	0.842828
0.8783305	0.856299	0.856299
0.7630771	0.856961	0.856961
0.6835655	0.855888	0.856961
0.6411119	0.853941	0.853941
0.5753668	0.859536	0.853941
0.50211954	0.859515	0.853941
0.45224902	0.866234	0.866234
0.42777362	0.863481	0.866234
0.41451237	0.863728	0.866234
0.36069235	0.86431	0.866234
0.337194	0.867282	0.866234
0.32027322	0.862617	0.866234
0.29317817	0.863423	0.866234
0.28472424	0.865553	0.866234
0.2616552	0.871244	0.866234
0.25814235	0.867195	0.866234
0.23369305	0.869688	0.866234
0.23069634	0.8645	0.8645
0.20689185	0.865918	0.8645
0.21217301	0.872037	0.8645
