12.642824	0.685251	0.685251
5.0419083	0.763424	0.763424
3.4965906	0.793464	0.793464
2.6948786	0.800814	0.800814
2.161863	0.824435	0.824435
1.7938108	0.83795	0.83795
1.5086976	0.843434	0.843434
1.2899678	0.836045	0.843434
1.1329416	0.844411	0.843434
0.9784587	0.851932	0.851932
0.88386554	0.859124	0.859124
0.7692908	0.863031	0.863031
0.67697036	0.860429	0.863031
0.6100388	0.86421	0.863031
0.5578647	0.863446	0.863031
0.501155	0.864411	0.863031
0.45279005	0.865104	0.863031
0.4334574	0.870885	0.870885
0.40149057	0.864112	0.870885
0.37077677	0.870609	0.870609
0.34250697	0.867412	0.870609
0.30903673	0.862521	0.870609
0.303879	0.870068	0.870609
0.2888057	0.867252	0.867252
0.2540609	0.867461	0.867252
0.2403971	0.86481	0.867252
0.22833464	0.866906	0.867252
0.23938699	0.865213	0.867252
0.20641081	0.866974	0.867252
0.1969427	0.869155	0.869155
