0.893174061433	30
0.892150170648	27
0.882593856655	26
0.890784982935	25
0.89795221843	25
0.89180887372	27
0.895563139932	24
0.886689419795	19
0.895563139932	37
0.892832764505	24
0.880204778157	22
0.882593856655	23
0.898293515358	22
0.892150170648	24
0.885324232082	28
0.876791808874	26
0.878839590444	23
0.890443686007	26
0.880546075085	15
0.878156996587	31
0.895563139932	18
0.880887372014	27
0.888737201365	31
0.876109215017	22
0.892150170648	30
0.896245733788	17
0.896928327645	30
0.884300341297	44
0.895563139932	22
0.889419795222	26
0.88566552901	18
0.880546075085	26
0.890784982935	20
0.889419795222	30
0.902389078498	16
0.894880546075	25
0.888395904437	24
0.892491467577	20
0.894880546075	27
0.892150170648	24
0.888737201365	33
0.887372013652	37
0.88976109215	33
0.89590443686	27
0.90204778157	21
0.876109215017	28
0.88771331058	27
0.901023890785	17
0.893515358362	24
0.890784982935	26
