0.880546075085	60
0.895563139932	56
0.892832764505	61
0.88566552901	62
0.878839590444	62
0.88361774744	59
0.893515358362	63
0.886348122867	59
0.891126279863	57
0.896587030717	67
0.882593856655	68
0.889419795222	61
0.884641638225	57
0.894197952218	58
0.882252559727	54
0.89180887372	57
0.877133105802	74
0.884300341297	63
0.888737201365	66
0.88976109215	66
0.885324232082	67
0.89180887372	58
0.873720136519	54
0.89180887372	67
0.890784982935	64
0.880887372014	64
0.887030716724	54
0.88566552901	54
0.893174061433	79
0.889078498294	64
0.881911262799	64
0.881228668942	62
0.88976109215	57
0.879863481229	64
0.886689419795	67
0.888054607509	55
0.891467576792	58
0.889419795222	63
0.897269624573	62
0.888395904437	62
0.880546075085	54
0.883276450512	70
0.890102389078	54
0.882935153584	61
0.895563139932	55
0.879180887372	74
0.89590443686	60
0.894197952218	62
0.886689419795	66
0.886348122867	56
