12.876105	0.674696	0.674696
5.214737	0.740487	0.740487
3.6733778	0.798036	0.798036
2.766995	0.811187	0.811187
2.22223	0.805864	0.811187
1.8026586	0.829687	0.829687
1.5314207	0.825619	0.829687
1.2804879	0.840493	0.840493
1.1270525	0.846331	0.846331
0.99272114	0.854721	0.854721
0.8593337	0.859611	0.859611
0.78874433	0.856417	0.859611
0.68043435	0.852692	0.852692
0.6126545	0.856775	0.852692
0.5536426	0.855714	0.855714
0.5070815	0.860057	0.860057
0.4519275	0.866306	0.860057
0.42629173	0.868505	0.868505
0.39359194	0.864913	0.868505
0.35653564	0.861226	0.868505
0.35012114	0.865223	0.865223
0.30508488	0.867209	0.865223
0.2849775	0.862864	0.865223
0.268777	0.864459	0.865223
0.26348037	0.855131	0.865223
0.25980613	0.869498	0.865223
0.2420012	0.869343	0.869343
0.22806805	0.864304	0.869343
0.21589325	0.867755	0.869343
0.20671612	0.871241	0.871241
