13.445904	0.66411	0.66411
5.241428	0.763224	0.763224
3.6650834	0.803906	0.803906
2.8211293	0.811494	0.811494
2.2441664	0.831595	0.831595
1.8662848	0.845579	0.845579
1.5264672	0.846962	0.845579
1.3315902	0.850592	0.845579
1.1373471	0.855287	0.855287
1.0085267	0.85652	0.85652
0.88679874	0.86538	0.86538
0.77658993	0.863988	0.86538
0.72050214	0.867095	0.867095
0.61909556	0.867751	0.867095
0.5618633	0.857583	0.867095
0.5096354	0.863198	0.867095
0.46964243	0.863423	0.867095
0.43051055	0.867688	0.867688
0.39997366	0.867547	0.867547
0.3660612	0.867656	0.867547
0.34788555	0.870708	0.867547
0.2992928	0.865447	0.867547
0.30215853	0.871658	0.867547
0.30137548	0.869323	0.867547
0.26169357	0.873863	0.873863
0.2632887	0.869972	0.873863
0.22839065	0.868974	0.868974
0.22809026	0.86505	0.86505
0.2092528	0.871592	0.86505
0.2179965	0.872142	0.872142
