12.598976	0.672159	0.672159
5.027298	0.765236	0.765236
3.5652912	0.801627	0.801627
2.7031085	0.821456	0.821456
2.1795921	0.827048	0.827048
1.7973105	0.83699	0.83699
1.490267	0.837137	0.837137
1.2821555	0.847294	0.847294
1.1014364	0.850275	0.850275
0.9545419	0.843505	0.850275
0.8552963	0.864935	0.864935
0.76537687	0.848281	0.848281
0.6914633	0.862981	0.848281
0.5945781	0.867275	0.867275
0.53093326	0.871755	0.871755
0.48692295	0.861908	0.871755
0.45828056	0.867692	0.871755
0.4121128	0.864595	0.871755
0.37296122	0.867334	0.867334
0.3615448	0.863973	0.867334
0.31793642	0.863136	0.863136
0.3154724	0.859678	0.859678
0.27376527	0.873042	0.873042
0.27921683	0.867454	0.873042
0.26256955	0.858563	0.873042
0.23882955	0.871642	0.873042
0.23318663	0.870391	0.873042
0.22160214	0.865241	0.873042
0.20977068	0.865818	0.873042
0.20069417	0.863934	0.873042
