14.510306	0.656575	0.656575
5.5756526	0.745505	0.745505
3.8831544	0.727231	0.745505
2.9645145	0.815895	0.815895
2.3332636	0.825023	0.825023
1.9415196	0.823086	0.823086
1.6169927	0.837872	0.837872
1.3457063	0.834085	0.837872
1.1857649	0.846605	0.837872
1.0360891	0.854297	0.854297
0.91313004	0.85762	0.85762
0.8066025	0.850994	0.85762
0.72225827	0.856341	0.856341
0.6484968	0.857396	0.857396
0.56457007	0.855687	0.857396
0.5212057	0.851732	0.857396
0.4749565	0.862989	0.857396
0.44215253	0.863177	0.857396
0.394493	0.862197	0.857396
0.36690307	0.861249	0.861249
0.336067	0.865227	0.861249
0.32426083	0.864974	0.864974
0.3056409	0.860589	0.864974
0.2720635	0.869915	0.864974
0.2677435	0.86801	0.864974
0.2527958	0.864892	0.864974
0.23577249	0.864301	0.864301
0.22281307	0.867351	0.864301
0.23240705	0.87096	0.87096
0.21250845	0.869853	0.869853
