13.65806	0.677925	0.677925
5.263008	0.753185	0.753185
3.676615	0.79761	0.79761
2.7937465	0.818005	0.818005
2.254378	0.822476	0.818005
1.8552012	0.843669	0.843669
1.5221305	0.848027	0.848027
1.3298821	0.848676	0.848676
1.1489484	0.854881	0.854881
1.0162339	0.856995	0.856995
0.89436626	0.855685	0.855685
0.7847234	0.860065	0.860065
0.69803405	0.855692	0.860065
0.6367947	0.855234	0.855234
0.5594516	0.859749	0.855234
0.5135446	0.859223	0.855234
0.48550233	0.850598	0.850598
0.4396536	0.861421	0.850598
0.38703924	0.859303	0.859303
0.36800006	0.852471	0.859303
0.3374336	0.87208	0.87208
0.3248147	0.861895	0.861895
0.3013523	0.866794	0.861895
0.27573422	0.861894	0.861895
0.26166672	0.863211	0.861895
0.24755602	0.864067	0.864067
0.24437214	0.864282	0.864282
0.22344682	0.868576	0.864282
0.206429	0.868695	0.864282
0.21907806	0.862274	0.864282
