12.737977	0.682575	0.682575
5.182696	0.754178	0.754178
3.62277	0.788579	0.788579
2.7776337	0.814261	0.814261
2.2121725	0.834658	0.834658
1.8146205	0.841754	0.841754
1.5133092	0.842704	0.842704
1.3140413	0.841696	0.841696
1.1085757	0.849754	0.849754
0.9810195	0.848732	0.849754
0.86961246	0.840698	0.849754
0.76792854	0.85391	0.85391
0.68255264	0.859609	0.859609
0.63858354	0.857322	0.859609
0.5617457	0.860245	0.859609
0.49901935	0.856963	0.859609
0.47394127	0.868367	0.859609
0.42280322	0.857652	0.859609
0.3946314	0.866632	0.866632
0.37230924	0.870413	0.866632
0.35100642	0.869744	0.866632
0.33075103	0.86203	0.866632
0.2876281	0.868573	0.866632
0.27353686	0.866835	0.866632
0.25580272	0.863764	0.866632
0.25417033	0.865126	0.866632
0.23815274	0.866599	0.866632
0.21995954	0.869975	0.866632
0.223463	0.867863	0.866632
0.20081966	0.863227	0.866632
