13.1696825	0.680851	0.680851
5.0212426	0.758021	0.758021
3.5498638	0.788243	0.788243
2.733985	0.817378	0.817378
2.1365952	0.827962	0.827962
1.7646701	0.843621	0.843621
1.5151166	0.845269	0.845269
1.2930816	0.850575	0.850575
1.1077859	0.850714	0.850575
0.9885789	0.844064	0.850575
0.8530761	0.85759	0.85759
0.7498625	0.861853	0.861853
0.6731003	0.858268	0.861853
0.6205679	0.864201	0.864201
0.55748224	0.864609	0.864609
0.48854166	0.871394	0.864609
0.46458837	0.865414	0.865414
0.42637193	0.864198	0.865414
0.39802077	0.872699	0.872699
0.36557427	0.873068	0.872699
0.32102293	0.871394	0.871394
0.31114256	0.869906	0.871394
0.28055137	0.869599	0.869599
0.27595866	0.8706	0.869599
0.25467485	0.867144	0.867144
0.23328891	0.873117	0.867144
0.2179058	0.874155	0.867144
0.22096325	0.864906	0.867144
0.22462703	0.8623	0.867144
0.21540049	0.870313	0.870313
