0.6879596429566542	0.8053691387176514	0.8053691387176514	1619778377.0
0.6930273275822401	0.781879186630249	0.8053691387176514	1619778411.0
1.234570570414265	0.6526845693588257	0.8053691387176514	1619778441.0
1.0146984159296457	0.6174496412277222	0.8053691387176514	1619778474.0
0.5134316914404432	0.7785235047340393	0.8053691387176514	1619778506.0
0.4888656650359432	0.8607382774353027	0.8607382774353027	1619778539.0
0.5207561661178867	0.7852349281311035	0.8607382774353027	1619778571.0
0.2724024965117375	0.8976510167121887	0.8976510167121887	1619778601.0
0.36161203601708014	0.8624160885810852	0.8976510167121887	1619778631.0
0.34200916197150943	0.8657718300819397	0.8976510167121887	1619778661.0
0.3032306673470885	0.9043624401092529	0.8976510167121887	1619778690.0
0.2838904683788617	0.9093959927558899	0.8976510167121887	1619778721.0
0.25683878113826114	0.8842281699180603	0.8842281699180603	1619778752.0
0.27461348824823895	0.9026845693588257	0.8842281699180603	1619778783.0
0.25598358176648617	0.9043624401092529	0.8842281699180603	1619778815.0
0.28677929742261765	0.8892617225646973	0.8842281699180603	1619778848.0
0.25492659248411653	0.9194630980491638	0.8842281699180603	1619778879.0
0.23523897799508026	0.9077181220054626	0.8842281699180603	1619778909.0
0.24659458054229616	0.9211409687995911	0.8842281699180603	1619778941.0
0.17279088464565576	0.9228187799453735	0.9228187799453735	1619778977.0
0.21720926674703758	0.9060402512550354	0.9228187799453735	1619779009.0
0.2426395293014745	0.9110738039016724	0.9228187799453735	1619779042.0
0.2965051646305559	0.8959731459617615	0.9228187799453735	1619779073.0
0.25195545684546233	0.9010066986083984	0.9228187799453735	1619779104.0
0.24155663362083335	0.9127516746520996	0.9228187799453735	1619779135.0
0.2328171974203239	0.9228187799453735	0.9228187799453735	1619779166.0
0.25907285992677015	0.9345637559890747	0.9228187799453735	1619779197.0
0.25259796685228747	0.9060402512550354	0.9228187799453735	1619779229.0
0.26578104769190153	0.8959731459617615	0.9228187799453735	1619779260.0
0.2210479242261499	0.9211409687995911	0.9228187799453735	1619779291.0
