0.897610921502	26
0.878498293515	33
0.893515358362	29
0.894197952218	25
0.892491467577	37
0.89180887372	35
0.88771331058	22
0.894880546075	44
0.888737201365	33
0.869283276451	15
0.89590443686	18
0.89590443686	31
0.890443686007	27
0.893174061433	32
0.896928327645	35
0.892150170648	39
0.894880546075	32
0.892832764505	34
0.89590443686	29
0.897610921502	35
0.892150170648	19
0.870989761092	22
0.892832764505	30
0.90614334471	28
0.895221843003	29
0.892150170648	37
0.895221843003	29
0.89795221843	32
0.88771331058	33
0.891126279863	32
0.894539249147	25
0.898634812287	36
0.894880546075	32
0.888054607509	23
0.878156996587	27
0.892150170648	33
0.890443686007	31
0.89590443686	24
0.890443686007	33
0.888395904437	33
0.891126279863	25
0.895221843003	33
0.898293515358	37
0.899317406143	30
0.884982935154	37
0.882935153584	31
0.88771331058	41
0.894539249147	26
0.878839590444	35
0.898976109215	28
