0.891126279863	44
0.89795221843	51
0.887372013652	52
0.88976109215	47
0.88566552901	54
0.89590443686	57
0.880204778157	62
0.888395904437	61
0.889419795222	56
0.893515358362	50
0.88156996587	56
0.893174061433	45
0.890102389078	43
0.888737201365	48
0.890784982935	42
0.887030716724	51
0.888054607509	42
0.891467576792	45
0.886689419795	48
0.888395904437	50
0.882252559727	48
0.891126279863	52
0.886006825939	50
0.892491467577	40
0.887030716724	48
0.890443686007	46
0.887372013652	52
0.899317406143	44
0.88361774744	53
0.89795221843	50
0.886006825939	44
0.891467576792	56
0.899317406143	54
0.875767918089	51
0.88361774744	56
0.884982935154	50
0.88976109215	53
0.887030716724	45
0.890102389078	50
0.889419795222	50
0.898634812287	50
0.890784982935	45
0.894197952218	53
0.886348122867	45
0.892150170648	59
0.890784982935	50
0.886006825939	40
0.887030716724	50
0.892150170648	57
0.894880546075	50
