0.895563139932	13
0.894880546075	22
0.894880546075	15
0.888054607509	18
0.887372013652	26
0.896928327645	22
0.88976109215	14
0.896245733788	22
0.891467576792	21
0.886006825939	19
0.88976109215	17
0.872354948805	19
0.891126279863	27
0.894880546075	23
0.869965870307	17
0.884300341297	19
0.887372013652	25
0.878839590444	22
0.890784982935	19
0.883276450512	23
0.911262798635	24
0.88976109215	16
0.893515358362	24
0.881911262799	23
0.894539249147	20
0.885324232082	20
0.898634812287	25
0.845392491468	21
0.890443686007	19
0.883959044369	19
0.889419795222	23
0.897269624573	17
0.874061433447	21
0.894880546075	20
0.872696245734	25
0.884641638225	19
0.888054607509	22
0.889419795222	15
0.886689419795	16
0.883959044369	20
0.885324232082	19
0.878156996587	24
0.881228668942	15
0.8795221843	21
0.882252559727	27
0.887030716724	20
0.888054607509	26
0.892150170648	15
0.88976109215	23
0.891126279863	24
